sep=,
CUSTOM.date [local], CUSTOM.updateTime [local], OSD.flyTime, OSD.flyTime [s], OSD.latitude, OSD.longitude, OSD.height [ft], OSD.heightMax [ft], OSD.vpsHeight [ft], OSD.altitude [ft], OSD.hSpeed [MPH], OSD.hSpeedMax [MPH], OSD.xSpeed [MPH], OSD.xSpeedMax [MPH], OSD.ySpeed [MPH], OSD.ySpeedMax [MPH], OSD.zSpeed [MPH], OSD.zSpeedMax [MPH], OSD.pitch, OSD.roll, OSD.yaw, OSD.yaw [360], OSD.flycState, OSD.flycCommand, OSD.flightAction, OSD.gpsNum, OSD.gpsLevel, OSD.isGPSUsed, OSD.nonGPSCause, OSD.droneType, OSD.isSwaveWork, OSD.waveError, OSD.goHomeStatus, OSD.batteryType, OSD.ctrlDevice, OSD.isOnGround, OSD.isMotorOn, OSD.isMotorBlocked, OSD.motorStartFailedCause, OSD.motorFailReason, OSD.isImuPreheated, OSD.imuInitFailReason, OSD.isAcceletorOverRange, OSD.isBarometerDeadInAir, OSD.isCompassError, OSD.isGoHomeHeightModified, OSD.canIOCWork, OSD.isNotEnoughForce, OSD.isOutOfLimit, OSD.isPropellerCatapult, OSD.isVibrating, OSD.isVisionUsed, OSD.voltageWarning, GIMBAL.mode, GIMBAL.pitch, GIMBAL.roll, GIMBAL.yaw, GIMBAL.yaw [360], GIMBAL.isPitchAtLimit, GIMBAL.isRollAtLimit, GIMBAL.isYawAtLimit, GIMBAL.isStuck, CAMERA.isPhoto, CAMERA.isVideo, CAMERA.filename, CAMERA.sdCardIsInserted, CAMERA.sdCardState, RC.downlinkSignal, RC.uplinkSignal, RC.aileron, RC.elevator, RC.throttle, RC.rudder, RC.mode, RC.goHomeDepressed, RC.recordDepressed, RC.shutterDepressed, RC.playbackDepressed, RC.wheelDepressed, RC.wheelOffset, RC.custom1Depressed, RC.custom2Depressed, RC.custom3Depressed, RC.custom4Depressed, BATTERY.chargeLevel, BATTERY.currentPV [V], BATTERY.currentCapacity [mAh], BATTERY.fullCapacity [mAh], BATTERY.voltage [V], BATTERY.isCellVoltageEstimated, BATTERY.cellVoltage1 [V], BATTERY.cellVoltage2 [V], BATTERY.cellVoltage3 [V], BATTERY.cellVoltage4 [V], BATTERY.cellVoltage5 [V], BATTERY.cellVoltage6 [V], BATTERY.maxCellVoltageDeviation, BATTERY.isCellVoltageDeviationHigh, BATTERY.isVoltageLow, BATTERY2.cellVoltage1 [V], BATTERY2.cellVoltage2 [V], BATTERY2.cellVoltage3 [V], BATTERY2.cellVoltage4 [V], BATTERY2.cellVoltage5 [V], BATTERY2.cellVoltage6 [V], BATTERY2.maxCellVoltageDeviation, BATTERY2.isCellVoltageDeviationHigh, BATTERY2.isVoltageLow, BATTERY.current [A], BATTERY.temperature [F], BATTERY.minTemperature [F], BATTERY.maxTemperature [F], BATTERY.usefulTime [s], BATTERY.goHomeTime [s], BATTERY.landTime [s], BATTERY.goHomeBattery, BATTERY.landBattery, BATTERY.safeFlyRadius, BATTERY.volumeConsume, BATTERY.status, BATTERY.goHomeStatus, BATTERY.goHomeCountdown, BATTERY.lowWarning, BATTERY.lowWarningGoHome, BATTERY.seriousLowWarning, BATTERY.seriousLowWarningLanding, MC.failSafeAction, HOME.latitude, HOME.longitude, HOME.distance [ft], HOME.height [ft], HOME.heightLimit [ft], HOME.isHomeRecord, HOME.goHomeMode, HOME.aircraftHeadDirection, HOME.isDynamicHomePointEnabled, HOME.isReachedLimitDistance, HOME.isReachedLimitHeight, HOME.isCompassCeleing, HOME.compassCeleStatus, HOME.isMultipleFlightModeEnabled, HOME.isBeginnerMode, HOME.isIOCEnabled, HOME.iocMode, HOME.goHomeHeight [ft], HOME.courseLockAngle, HOME.forceLandingHeight [ft], HOME.wind, HOME.dataRecorderFileIndex, RECOVER.appType, RECOVER.appVersion, RECOVER.aircraftName, RECOVER.aircraftSerial, RECOVER.cameraSerial, RECOVER.rcSerial, RECOVER.batterySerial, DETAILS.totalTime [s], DETAILS.totalDistance [ft], DETAILS.maxHeight [ft], DETAILS.maxHorizontalSpeed [MPH], DETAILS.maxVerticalSpeed [MPH], DETAILS.photoNum, DETAILS.videoTime [s], DETAILS.aircraftName, DETAILS.aircraftSerial, DETAILS.cameraSerial, DETAILS.rcSerial, DETAILS.batterySerial, DETAILS.appName, DETAILS.appType, DETAILS.appVersion, APPGPS.latitude, APPGPS.longitude, APPGPS.accuracy, APP.message, APP.tip, APP.warning
6/20/2018,10:11:03.47 PM,0m 38.8s,38.8,39.96117927,-106.21649103,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.2,2.2,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0.1,1.1,-148.4,211.6,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.107,4.097,4.105,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:03.57 PM,0m 38.9s,38.9,39.9611792,-106.21649101,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.2,2.4,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1.2,-148.3,211.7,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.107,4.097,4.105,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:03.67 PM,0m 39.0s,39.0,39.9611792,-106.21649099,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.2,2.5,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0.1,1,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.107,4.097,4.105,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:03.77 PM,0m 39.1s,39.1,39.96117923,-106.21649096,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3,2.4,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:03.87 PM,0m 39.2s,39.2,39.96117926,-106.21649093,20.3,20.7,21.7,8148,1.1,4.9,0,0,0,0.7,0,0,2.6,2.5,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0.1,1.1,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:03.97 PM,0m 39.3s,39.3,39.96117936,-106.21649089,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.4,2.6,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.1,1.2,-148.1,211.9,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.08 PM,0m 39.4s,39.4,39.96117935,-106.2164909,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.6,2.7,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.1,1.3,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.18 PM,0m 39.5s,39.5,39.96117933,-106.21649094,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.8,2.9,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.7,0,-149.8,210.2,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.596,False,4.09,4.102,4.099,4.096,4.099,4.082,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.28 PM,0m 39.6s,39.6,39.96117928,-106.21649097,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.1,3.1,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.1,1.3,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,887,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.529,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.38 PM,0m 39.7s,39.7,39.96117921,-106.21649097,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.4,3,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1.3,-148.3,211.7,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,849,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.529,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1180,4,2,15,10,4602.0,24457.03,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.48 PM,0m 39.8s,39.8,39.96117908,-106.21649093,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.8,2.8,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1.4,-148.2,211.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,793,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.3,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.58 PM,0m 39.9s,39.9,39.96117908,-106.21649091,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.9,2.4,-148.6,211.4,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1.2,-148.3,211.7,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,769,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.3,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.69 PM,0m 40.0s,40.0,39.9611791,-106.21649091,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.8,2.1,-148.9,211.1,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1,-148.7,211.3,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,744,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.094,4.105,4.095,4.103,4.102,4.105,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.3,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.79 PM,0m 40.1s,40.1,39.96117914,-106.21649091,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.5,1.9,-149.3,210.7,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1.1,-149.4,210.6,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,679,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.89 PM,0m 40.2s,40.2,39.96117928,-106.21649078,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,3.2,1.8,-150,210,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.7,0,-157.7,202.3,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,677,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:04.99 PM,0m 40.3s,40.3,39.96117933,-106.21649076,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.8,2,-151,209,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,-0.7,0,-160.2,199.8,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,661,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.2,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:05.09 PM,0m 40.4s,40.4,39.96117937,-106.2164907,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.4,2.1,-152.4,207.6,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0.8,-153.4,206.6,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,675,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.1,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:05.20 PM,0m 40.5s,40.5,39.96117943,-106.21649063,20.3,20.7,21.7,8148,0,4.9,0,0,0,0.7,0,0,2.3,2.4,-154.2,205.8,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1,-155.5,204.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,716,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.605,False,4.083,4.097,4.092,4.091,4.092,4.074,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.1,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:05.30 PM,0m 40.6s,40.6,39.96117959,-106.21649046,20.7,20.7,21.7,8149,0,4.9,0,0,0,0.7,0,0,2.5,2.9,-156.3,203.7,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,1,-157.5,202.5,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.588,False,4.092,4.107,4.102,4.101,4.102,4.084,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.0,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
6/20/2018,10:11:05.40 PM,0m 40.7s,40.7,39.96117963,-106.21649046,20.7,20.7,21.7,8149,0,4.9,0,0,0,0.7,0,0,2.5,2.8,-158.5,201.5,P-GPS,Other,,15,5,True,,Matrice 210,True,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0.9,-159.7,200.3,False,False,False,False,False,False,,True,Normal,,,1024,1024,1024,1024,2,False,False,False,False,False,0,False,False,False,False,94,,,,24.588,False,4.092,4.107,4.102,4.101,4.102,4.084,0.027,False,False,4.099,4.11,4.102,4.112,4.107,4.11,0.017,False,False,,,,,1178,4,2,15,10,4594.2,24463.49,,Idle,0,20,False,10,True,Go Home,39.96120018,-106.21648021,8.0,8197.7,393.7,True,1,1,False,False,False,False,0,False,False,False,Course Lock,98.4,,23.0,Calm,17,, 4.5.0,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,520.5,6398.0,319.2,36.2,11.4,0,465,DF059,095XF1800201C0,09CLF2800600NB,0JFJ4006F4,0KPAF1T23100U1,,, 4.5.0,,,,,,
